BeneficiaryOtherID,BeneficiaryName,OrganisationalUnit,Purpose,ContractRef,Amount,IrrecoverableVATAmount,PaymentDate
912016,Portland Stone Firms Limited,Cemeteries,Materials,158738,4985.39,0,29/04/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,Strata Postage Jobs,157660,508,0,04/04/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,Strata Postage Jobs,158839,508,0,29/04/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,External Postage,160190,508,0,23/05/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,External Postage,161608,508,0,24/06/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,External Postage,162683,508,0,18/07/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,Strata Postage Jobs,164162,508,0,19/08/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,External Postage,165257,508,0,16/09/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,External Postage,166837,508,0,21/10/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,External Postage,167930,508,0,15/11/2013
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,External Postage,170775,508,0,27/01/2014
PITNEY,Postage By Phone-Pitney Bowes Ltd,Economic Development,External Postage,172391,508,0,03/03/2014
450010,Posturite (Uk) Ltd,Hsg And Council Tax Admin,Stationery,166199,193.7,0,07/10/2013
450010,Posturite (Uk) Ltd,Building Control,Furniture Purchase,167504,430.5,0,07/11/2013
450010,Posturite (Uk) Ltd,Hsg And Council Tax Admin,Furniture Purchase,169291,577.65,0,20/12/2013
450010,Posturite (Uk) Ltd,Homesafeguard,Equipment & Plant Purchase,172972,668.25,0,17/03/2014
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,159057,1596.48,0,02/05/2013
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,161092,1549.36,0,13/06/2013
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,161093,1323.38,0,13/06/2013
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,163730,1241.34,0,12/08/2013
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,163731,1725.06,0,12/08/2013
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,164410,1555.48,0,27/08/2013
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,167387,1782.52,0,04/11/2013
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,169088,1760.16,0,13/12/2013
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,169089,1347.36,0,13/12/2013
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,170157,1407.36,0,16/01/2014
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,172136,1372.48,0,27/02/2014
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,172137,1822.78,0,27/02/2014
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,172156,1379.36,0,27/02/2014
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,172494,1500.92,0,05/03/2014
474614,Potbury'S Funeral Service,Public Health,National Assistance Burial,172496,1503.5,0,05/03/2014
108863,Potbury & Sons Limited,Supervision And Mgt Special,Equipment & Plant Purchase,158505,1204,0,22/04/2013
108863,Potbury & Sons Limited,Public Health Housing,Non Property Contractors,161722,987.5,0,27/06/2013
21200,Practical Law Company Ltd,Legal Services,Books And Publications,170771,2808.5,0,27/01/2014
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121403,4746.98,0,07/05/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121404,4836.98,0,07/05/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121405,835,0,07/05/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121406,835,0,07/05/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,122300,835,0,28/05/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,122301,4691.98,0,28/05/2013
IF000406,Premier Roofing Contractors Ltd,Improvements Hra,Hra Prop Contractors Interface,122659,638.75,0,30/05/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Property Contractors,122660,2895.6,0,30/05/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,124287,4691.98,0,08/07/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,124288,4691.98,0,08/07/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,124289,835,0,08/07/2013
IF000406,Premier Roofing Contractors Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,124290,835,0,08/07/2013
IF000406,Premier Roofing Contractors Ltd,Responsive Maintenance,Hra Prop Contractors Interface,128009,1865.75,0,03/10/2013
IF000406,Premier Roofing Contractors Ltd,Responsive Maintenance,Hra Prop Contractors Interface,130275,1723.44,0,05/12/2013
716326,Presco Ltd Uk,Ict Services,Materials,170238,49.6,0,16/01/2014
785857,Pressure Washers Sw,Street Cleansing,Repair Of Plant,160304,1000,0,13/06/2013
46487,Pricewaterhousecoopers Llp,Capital Regeneration Economy,Consultancy=Advice,163050,1935,0,25/07/2013
46487,Pricewaterhousecoopers Llp,Refuse Collection & Recycling,Consultancy=Advice,171936,2812,0,19/02/2014
855753,Procter Bros Ltd,Aonb And Countryside,Materials,167481,872.71,0,11/11/2013
813226,Project Cosmic,Aonb And Countryside,Grants Payable,170545,1275,0,23/01/2014
813226,Project Cosmic,Aonb And Countryside,Grants Payable,172997,1275,0,17/03/2014
823980,Proludic Ltd,Tax & Nonspecific Grant Income,Capital Grants,162896,17357,0,25/07/2013
782793,P Squires Building & Cleaning Contractors Ltd,Sports Centres And Swim Pools,Planned Mtce Sa Corp Budget,158676,14255.01,0,29/04/2013
782793,P Squires Building & Cleaning Contractors Ltd,Hra Major Repairs Spend,Property Contractors,164186,25339.92,0,19/08/2013
782793,P Squires Building & Cleaning Contractors Ltd,Sports Centres And Swim Pools,Planned Mtce Sa Corp Budget,164490,13436.61,0,30/08/2013
782793,P Squires Building & Cleaning Contractors Ltd,Hra Major Repairs Spend,Property Contractors,164828,18438.08,0,09/09/2013
782793,P Squires Building & Cleaning Contractors Ltd,Hra Major Repairs Spend,Property Contractors,166335,13411.24,0,10/10/2013
782793,P Squires Building & Cleaning Contractors Ltd,Hra Major Repairs Spend,Property Contractors,167502,32000.56,0,07/11/2013
782793,P Squires Building & Cleaning Contractors Ltd,Hra Major Repairs Spend,Property Contractors,168692,17909.69,0,05/12/2013
782793,P Squires Building & Cleaning Contractors Ltd,Hra Major Repairs Spend,Property Contractors,169450,13992.32,0,03/01/2014
782793,P Squires Building & Cleaning Contractors Ltd,Hra Major Repairs Spend,Property Contractors,170629,23358.72,0,23/01/2014
782793,P Squires Building & Cleaning Contractors Ltd,Hra Major Repairs Spend,Property Contractors,172519,14576.49,0,05/03/2014
782793,P Squires Building & Cleaning Contractors Ltd,Hra Major Repairs Spend,Property Contractors,173660,26135.21,0,28/03/2014
521337,Public Health England,Public Health,Food Sampling,168243,572.66,0,05/12/2013
297640,Pvm Supplies Ltd,Parks And Pleasure Grounds,Protective Clothing 6220,165407,39.96,0,30/09/2013
297640,Pvm Supplies Ltd,Public Conveniences,Protective Clothing 6220,165407,79.92,0,30/09/2013
297640,Pvm Supplies Ltd,Street Cleansing,Protective Clothing 6220,165407,149.85,0,30/09/2013
99410,Pyramid Hygiene Ltd,Public Conveniences,Property Contractors,162897,1120,0,12/08/2013
905951,Qa-Iq Ltd,Ict Services,Officer Training,166955,1950.75,0,07/11/2013
8350,Radford Chancellor Ltd,Capital Regeneration Economy,Consultancy=Advice,165872,4070,0,30/09/2013
704997,Radmore & Tucker Limited,Parks And Pleasure Grounds,Purchase Of Plant,172668,7582.23,0,13/03/2014
704997,Radmore & Tucker Limited,Street Cleansing,Purchase Of Plant,172668,4774.82,0,13/03/2014
830688,Rainbow International,Supervision And Mgt Special,Property Cleansing Service,160169,595,0,28/05/2013
552881,Ram-Mount,Capital Refuse And Recycling,It Hardware Purchase,170063,208.67,0,03/02/2014
552881,Ram-Mount,Capital Refuse And Recycling,It Hardware Purchase,172538,5607.09,0,20/03/2014
IF010552,Rapid Pest Control Ltd,Pest Control Expenses,Hra Prop Contractors Interface,123119,720,0,13/06/2013
684233,Reading Agricultural Consultants,Development Managment,Legal Fees,161847,550,0,01/07/2013
684233,Reading Agricultural Consultants,Development Managment,Legal Fees,164174,550,0,19/08/2013
526112,Red Forge Ltd,Street Cleansing,Equipment & Plant Purchase,171985,1811.5,0,27/02/2014
214663,Reed Business Information,Org Development Services,Books And Publications,162359,2040,0,11/07/2013
144,Refupak Services Ltd,Street Cleansing,Repair Of Plant,158667,252,0,07/05/2013
144,Refupak Services Ltd,Street Cleansing,Repair Of Plant,160594,848.4,0,06/06/2013
840715,Remedial Technical Services,Supervision And Mgt General,Officer Training,159774,800,0,20/05/2013
840715,Remedial Technical Services,Supervision And Mgt General,Officer Training,173402,800,0,24/03/2014
85147,Resolution Data Management Ltd,Building Control,Licences,171235,695,0,06/02/2014
272374,Rest Haven,Responsive Maintenance,Property Contractors,169065,850,0,13/12/2013
244551,Riba Enterprises Ltd,Building Control,Books And Publications,170961,292.5,0,30/01/2014
244551,Riba Enterprises Ltd,Property And Estates Services,It Software Annual Costs,173528,567,0,28/03/2014
140,Robert Acton Product Developments,Street Cleansing,Small Plant And Tools,157179,305,0,15/04/2013
RHH001,Robert Heath Heating Limited,Capital Hra Housing,Property Maintenance Ad Hoc,120329,3473.85,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120330,2664.59,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120331,2644.78,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120332,4193.18,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120333,2384.5,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120334,2317.81,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120335,2739.78,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120336,2651.76,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120337,2818.84,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120338,2637.72,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120339,2365.96,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120340,2767.54,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120341,2828.72,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120342,2633.61,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120343,2548.94,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120344,2391.34,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120345,2560.2,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120346,2302.42,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120347,2631.26,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,120348,2423.02,0,08/04/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,121018,2471.27,0,22/04/2013
RHH001,Robert Heath Heating Limited,Annual Programmed Maintenance,Hra Prop Contractors Interface,121410,2468.66,0,07/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,121985,2760.94,0,20/05/2013
RHH001,Robert Heath Heating Limited,Capital Hra Housing,Property Maintenance Ad Hoc,121986,3634.33,0,20/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122664,2920.99,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122665,3186.36,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122666,2710.38,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122667,3329.36,0,30/05/2013
RHH001,Robert Heath Heating Limited,Responsive Maintenance,Hra Prop Contractors Interface,122668,2372.48,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122669,3063.31,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122670,2745.11,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122671,2856.55,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122672,2955.81,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122673,2792.83,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122674,2802.48,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122675,2656.31,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122676,2841.86,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122677,2690.53,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122678,2102.68,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122679,2787.66,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122680,3115.57,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122681,2268.48,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122682,3144.98,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122683,2930.62,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122684,2734.04,0,30/05/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122909,2773.84,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122928,2545.73,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122929,2573.35,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122930,2542.03,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122931,3015.1,0,03/06/2013
RHH001,Robert Heath Heating Limited,Capital Hra Housing,Property Maintenance Ad Hoc,122932,2826.74,0,03/06/2013
RHH001,Robert Heath Heating Limited,Responsive Maintenance,Hra Prop Contractors Interface,122934,744.19,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122969,2679.23,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122970,2818.55,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122971,2890.89,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122972,2982.92,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,122973,2904.15,0,03/06/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,124241,3136.5,0,04/07/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,124242,2994.15,0,04/07/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,124243,3239.53,0,04/07/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,124244,2053.87,0,04/07/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,124245,3001.14,0,04/07/2013
RHH001,Robert Heath Heating Limited,Hra Major Repairs Spend,Hra Prop Contractors Interface,124246,2687.06,0,04/07/2013
