Premise Type,Dairy,Non Dairy,Totals,Dairy holdings,,Herd ,Number of cattle ,Number of holdings
Agricultural Holding,157,25,182,86.26%,,,,
Agricultural Holding,176,6,182,96.70%,,,,
Agricultural Holding,127,55,182,69.78%,,,,
Agricultural Holding,180,2,182,98.90%,,,,
Agricultural Holding,137,45,182,75.27%,,,,
Agricultural Holding,111,71,182,60.99%,,,,
Agricultural Holding,157,25,182,86.26%,,,,
Agricultural Holding,172,10,182,94.51%,,,,
Agricultural Holding,181,1,182,99.45%,,,,
Agricultural Holding,95,87,182,52.20%,,,,
Agricultural Holding,182,0,182,100.00%,,,,
Agricultural Holding,179,3,182,98.35%,,,,
Agricultural Holding,150,32,182,82.42%,,,,
Agricultural Holding,112,70,182,61.54%,,,,
Agricultural Holding,174,8,182,95.60%,,,,
Agricultural Holding,181,1,182,99.45%,,,,
Agricultural Holding,109,73,182,59.89%,,,,
Agricultural Holding,102,81,183,55.74%,,,,
Agricultural Holding,155,28,183,84.70%,,,,
Agricultural Holding,110,73,183,60.11%,,,,
Agricultural Holding,177,6,183,96.72%,,,,
Agricultural Holding,168,15,183,91.80%,,,,
Agricultural Holding,180,3,183,98.36%,,,,
Agricultural Holding,124,59,183,67.76%,,,,
Agricultural Holding,182,1,183,99.45%,,,,
Agricultural Holding,181,2,183,98.91%,,,,
Agricultural Holding,175,8,183,95.63%,,,,
Agricultural Holding,179,4,183,97.81%,,,,
Agricultural Holding,148,35,183,80.87%,,,,
Agricultural Holding,165,18,183,90.16%,,,,
Agricultural Holding,178,5,183,97.27%,,,,
Agricultural Holding,151,32,183,82.51%,,,,
Agricultural Holding,174,9,183,95.08%,,,,
Agricultural Holding,181,2,183,98.91%,,,,
Agricultural Holding,173,10,183,94.54%,,,,
Agricultural Holding,134,49,183,73.22%,,,,
Agricultural Holding,182,1,183,99.45%,,,,
Agricultural Holding,174,9,183,95.08%,,,,
Agricultural Holding,175,8,183,95.63%,,,,
Agricultural Holding,183,0,183,100.00%,,,,
Agricultural Holding,159,24,183,86.89%,,,,
Agricultural Holding,181,2,183,98.91%,,,,
Agricultural Holding,177,6,183,96.72%,,,,
Agricultural Holding,175,8,183,95.63%,,,,
Agricultural Holding,177,6,183,96.72%,,,,
Agricultural Holding,174,9,183,95.08%,,,,
Agricultural Holding,160,23,183,87.43%,,,,
Agricultural Holding,183,0,183,100.00%,,,,
Agricultural Holding,94,89,183,51.37%,,,,
Agricultural Holding,183,0,183,100.00%,,,,
Agricultural Holding,172,11,183,93.99%,,,,
Agricultural Holding,139,44,183,75.96%,,,,
Agricultural Holding,94,89,183,51.37%,,,,
Agricultural Holding,99,84,183,54.10%,,,,
Agricultural Holding,167,17,184,90.76%,,,,
Agricultural Holding,106,78,184,57.61%,,,,
Agricultural Holding,112,72,184,60.87%,,,,
Agricultural Holding,176,8,184,95.65%,,,,
Agricultural Holding,156,28,184,84.78%,,,,
Agricultural Holding,110,74,184,59.78%,,,,
Agricultural Holding,103,81,184,55.98%,,,,
Agricultural Holding,96,88,184,52.17%,,,,
Agricultural Holding,129,55,184,70.11%,,,,
Agricultural Holding,128,56,184,69.57%,,,,
Agricultural Holding,184,0,184,100.00%,,,,
Agricultural Holding,175,9,184,95.11%,,,,
Agricultural Holding,159,25,184,86.41%,,,,
Agricultural Holding,182,2,184,98.91%,,,,
Agricultural Holding,181,3,184,98.37%,,,,
Agricultural Holding,181,3,184,98.37%,,,,
Agricultural Holding,178,6,184,96.74%,,,,
Agricultural Holding,144,40,184,78.26%,,,,
Agricultural Holding,151,33,184,82.07%,,,,
Agricultural Holding,151,33,184,82.07%,,,,
Agricultural Holding,184,0,184,100.00%,,,,
Agricultural Holding,183,1,184,99.46%,,,,
Agricultural Holding,150,34,184,81.52%,,,,
Agricultural Holding,153,31,184,83.15%,,,,
Agricultural Holding,115,69,184,62.50%,,,,
Agricultural Holding,105,79,184,57.07%,,,,
Agricultural Holding,166,18,184,90.22%,,,,
Agricultural Holding,184,0,184,100.00%,,,,
Agricultural Holding,182,2,184,98.91%,,,,
Agricultural Holding,182,2,184,98.91%,,,,
Agricultural Holding,181,3,184,98.37%,,,,
Agricultural Holding,183,1,184,99.46%,,,,
Agricultural Holding,143,41,184,77.72%,,,,
Agricultural Holding,162,22,184,88.04%,,,,
Agricultural Holding,159,25,184,86.41%,,,,
Agricultural Holding,163,21,184,88.59%,,,,
Agricultural Holding,163,21,184,88.59%,,,,
Agricultural Holding,146,38,184,79.35%,,,,
Agricultural Holding,100,84,184,54.35%,,,,
Agricultural Holding,151,33,184,82.07%,,,,
Agricultural Holding,182,2,184,98.91%,,,,
Agricultural Holding,129,55,184,70.11%,,,,
Agricultural Holding,164,20,184,89.13%,,,,
Agricultural Holding,184,0,184,100.00%,,,,
Agricultural Holding,132,52,184,71.74%,,,,
Agricultural Holding,184,0,184,100.00%,,,,
Agricultural Holding,173,11,184,94.02%,,,,
Agricultural Holding,112,72,184,60.87%,,,,
Agricultural Holding,125,60,185,67.57%,,,,
Agricultural Holding,149,36,185,80.54%,,,,
Agricultural Holding,132,53,185,71.35%,,,,
Agricultural Holding,141,44,185,76.22%,,,,
Agricultural Holding,147,38,185,79.46%,,,,
Agricultural Holding,185,0,185,100.00%,,,,
Agricultural Holding,171,14,185,92.43%,,,,
Agricultural Holding,139,46,185,75.14%,,,,
Agricultural Holding,172,13,185,92.97%,,,,
Agricultural Holding,183,2,185,98.92%,,,,
Agricultural Holding,184,1,185,99.46%,,,,
Agricultural Holding,176,9,185,95.14%,,,,
Agricultural Holding,117,68,185,63.24%,,,,
Agricultural Holding,100,85,185,54.05%,,,,
Agricultural Holding,183,2,185,98.92%,,,,
Agricultural Holding,185,0,185,100.00%,,,,
Agricultural Holding,184,1,185,99.46%,,,,
Agricultural Holding,181,4,185,97.84%,,,,
Agricultural Holding,105,80,185,56.76%,,,,
Agricultural Holding,176,9,185,95.14%,,,,
Agricultural Holding,168,17,185,90.81%,,,,
Agricultural Holding,185,0,185,100.00%,,,,
Agricultural Holding,119,66,185,64.32%,,,,
Agricultural Holding,172,13,185,92.97%,,,,
Agricultural Holding,143,42,185,77.30%,,,,
Agricultural Holding,165,20,185,89.19%,,,,
Agricultural Holding,177,8,185,95.68%,,,,
Agricultural Holding,169,16,185,91.35%,,,,
Agricultural Holding,128,57,185,69.19%,,,,
Agricultural Holding,176,9,185,95.14%,,,,
Agricultural Holding,160,25,185,86.49%,,,,
Agricultural Holding,179,6,185,96.76%,,,,
Agricultural Holding,131,54,185,70.81%,,,,
Agricultural Holding,177,8,185,95.68%,,,,
Agricultural Holding,133,52,185,71.89%,,,,
Agricultural Holding,109,77,186,58.60%,,,,
Agricultural Holding,183,3,186,98.39%,,,,
Agricultural Holding,105,81,186,56.45%,,,,
Agricultural Holding,126,60,186,67.74%,,,,
Agricultural Holding,159,27,186,85.48%,,,,
Agricultural Holding,178,8,186,95.70%,,,,
Agricultural Holding,185,1,186,99.46%,,,,
Agricultural Holding,110,76,186,59.14%,,,,
Agricultural Holding,177,9,186,95.16%,,,,
Agricultural Holding,156,30,186,83.87%,,,,
Agricultural Holding,150,36,186,80.65%,,,,
Agricultural Holding,177,9,186,95.16%,,,,
Agricultural Holding,118,68,186,63.44%,,,,
Agricultural Holding,150,36,186,80.65%,,,,
Agricultural Holding,184,2,186,98.92%,,,,
Agricultural Holding,120,66,186,64.52%,,,,
Agricultural Holding,109,77,186,58.60%,,,,
Agricultural Holding,179,7,186,96.24%,,,,
Agricultural Holding,185,1,186,99.46%,,,,
Agricultural Holding,183,3,186,98.39%,,,,
Agricultural Holding,128,58,186,68.82%,,,,
Agricultural Holding,167,19,186,89.78%,,,,
Agricultural Holding,112,74,186,60.22%,,,,
Agricultural Holding,159,27,186,85.48%,,,,
Agricultural Holding,176,10,186,94.62%,,,,
Agricultural Holding,185,1,186,99.46%,,,,
Agricultural Holding,168,19,187,89.84%,,,,
Agricultural Holding,179,8,187,95.72%,,,,
Agricultural Holding,186,1,187,99.47%,,,,
Agricultural Holding,165,22,187,88.24%,,,,
Agricultural Holding,154,33,187,82.35%,,,,
Agricultural Holding,185,2,187,98.93%,,,,
Agricultural Holding,138,49,187,73.80%,,,,
Agricultural Holding,173,14,187,92.51%,,,,
Agricultural Holding,120,67,187,64.17%,,,,
Agricultural Holding,165,22,187,88.24%,,,,
Agricultural Holding,180,7,187,96.26%,,,,
Agricultural Holding,157,30,187,83.96%,,,,
Agricultural Holding,99,88,187,52.94%,,,,
Agricultural Holding,129,58,187,68.98%,,,,
Agricultural Holding,139,48,187,74.33%,,,,
Agricultural Holding,170,17,187,90.91%,,,,
Agricultural Holding,170,17,187,90.91%,,,,
Agricultural Holding,155,32,187,82.89%,,,,
Agricultural Holding,161,26,187,86.10%,,,,
Agricultural Holding,148,39,187,79.14%,,,,
Agricultural Holding,157,30,187,83.96%,,,,
Agricultural Holding,169,18,187,90.37%,,,,
Agricultural Holding,138,49,187,73.80%,,,,
Agricultural Holding,108,79,187,57.75%,,,,
Agricultural Holding,187,0,187,100.00%,,,,
Agricultural Holding,151,36,187,80.75%,,,,
Agricultural Holding,130,57,187,69.52%,,,,
Agricultural Holding,178,9,187,95.19%,,,,
Agricultural Holding,175,12,187,93.58%,,,,
Agricultural Holding,182,5,187,97.33%,,,,
Agricultural Holding,175,12,187,93.58%,,,,
Agricultural Holding,159,28,187,85.03%,,,,
Agricultural Holding,176,11,187,94.12%,,,,
Agricultural Holding,185,2,187,98.93%,,,,
Agricultural Holding,174,13,187,93.05%,,,,
Agricultural Holding,169,18,187,90.37%,,,,
Agricultural Holding,187,0,187,100.00%,,,,
Agricultural Holding,173,14,187,92.51%,,,,
Agricultural Holding,187,0,187,100.00%,,,,
Agricultural Holding,102,85,187,54.55%,,,,
Agricultural Holding,134,53,187,71.66%,,,,
Agricultural Holding,110,78,188,58.51%,,,,
Agricultural Holding,159,29,188,84.57%,,,,
Agricultural Holding,120,68,188,63.83%,,,,
Agricultural Holding,171,17,188,90.96%,,,,
Agricultural Holding,167,21,188,88.83%,,,,
Agricultural Holding,184,4,188,97.87%,,,,
Agricultural Holding,176,12,188,93.62%,,,,
Agricultural Holding,102,86,188,54.26%,,,,
Agricultural Holding,108,80,188,57.45%,,,,
Agricultural Holding,131,57,188,69.68%,,,,
Agricultural Holding,168,20,188,89.36%,,,,
Agricultural Holding,171,17,188,90.96%,,,,
Agricultural Holding,96,92,188,51.06%,,,,
Agricultural Holding,176,12,188,93.62%,,,,
Agricultural Holding,156,32,188,82.98%,,,,
Agricultural Holding,185,3,188,98.40%,,,,
Agricultural Holding,137,51,188,72.87%,,,,
Agricultural Holding,188,0,188,100.00%,,,,
Agricultural Holding,170,18,188,90.43%,,,,
Agricultural Holding,157,31,188,83.51%,,,,
Agricultural Holding,167,21,188,88.83%,,,,
Agricultural Holding,98,90,188,52.13%,,,,
Agricultural Holding,176,12,188,93.62%,,,,
Agricultural Holding,179,9,188,95.21%,,,,
Agricultural Holding,168,20,188,89.36%,,,,
Agricultural Holding,164,24,188,87.23%,,,,
Agricultural Holding,126,62,188,67.02%,,,,
Agricultural Holding,111,77,188,59.04%,,,,
Agricultural Holding,119,69,188,63.30%,,,,
Agricultural Holding,99,89,188,52.66%,,,,
Agricultural Holding,148,40,188,78.72%,,,,
Agricultural Holding,139,49,188,73.94%,,,,
Agricultural Holding,148,40,188,78.72%,,,,
Agricultural Holding,188,0,188,100.00%,,,,
Agricultural Holding,136,53,189,71.96%,,,,
Agricultural Holding,143,46,189,75.66%,,,,
Agricultural Holding,154,35,189,81.48%,,,,
Agricultural Holding,126,63,189,66.67%,,,,
Agricultural Holding,187,2,189,98.94%,,,,
Agricultural Holding,168,21,189,88.89%,,,,
Agricultural Holding,169,20,189,89.42%,,,,
Agricultural Holding,124,65,189,65.61%,,,,
Agricultural Holding,184,5,189,97.35%,,,,
Agricultural Holding,142,47,189,75.13%,,,,
Agricultural Holding,170,19,189,89.95%,,,,
Agricultural Holding,158,31,189,83.60%,,,,
Agricultural Holding,161,28,189,85.19%,,,,
Agricultural Holding,184,5,189,97.35%,,,,
Agricultural Holding,187,2,189,98.94%,,,,
Agricultural Holding,112,77,189,59.26%,,,,
Agricultural Holding,157,32,189,83.07%,,,,
Agricultural Holding,188,1,189,99.47%,,,,
Agricultural Holding,140,49,189,74.07%,,,,
Agricultural Holding,183,6,189,96.83%,,,,
Agricultural Holding,111,78,189,58.73%,,,,
Agricultural Holding,179,10,189,94.71%,,,,
Agricultural Holding,131,58,189,69.31%,,,,
Agricultural Holding,177,12,189,93.65%,,,,
Agricultural Holding,105,84,189,55.56%,,,,
Agricultural Holding,164,25,189,86.77%,,,,
Agricultural Holding,97,92,189,51.32%,,,,
Agricultural Holding,151,38,189,79.89%,,,,
Agricultural Holding,104,85,189,55.03%,,,,
Agricultural Holding,164,25,189,86.77%,,,,
Agricultural Holding,179,10,189,94.71%,,,,
Agricultural Holding,159,30,189,84.13%,,,,
Agricultural Holding,189,0,189,100.00%,,,,
Agricultural Holding,181,8,189,95.77%,,,,
Agricultural Holding,186,3,189,98.41%,,,,
Agricultural Holding,179,10,189,94.71%,,,,
Agricultural Holding,160,29,189,84.66%,,,,
Agricultural Holding,185,4,189,97.88%,,,,
Agricultural Holding,173,16,189,91.53%,,,,
Agricultural Holding,166,23,189,87.83%,,,,
Agricultural Holding,142,47,189,75.13%,,,,
Agricultural Holding,139,50,189,73.54%,,,,
Agricultural Holding,105,84,189,55.56%,,,,
Agricultural Holding,171,18,189,90.48%,,,,
Agricultural Holding,185,4,189,97.88%,,,,
Agricultural Holding,124,65,189,65.61%,,,,
Agricultural Holding,189,0,189,100.00%,,,,
Agricultural Holding,137,53,190,72.11%,,,,
Agricultural Holding,174,16,190,91.58%,,,,
Agricultural Holding,141,49,190,74.21%,,,,
Agricultural Holding,176,14,190,92.63%,,,,
Agricultural Holding,189,1,190,99.47%,,,,
Agricultural Holding,189,1,190,99.47%,,,,
Landless Keeper,125,65,190,65.79%,,,,
Agricultural Holding,140,50,190,73.68%,,,,
Agricultural Holding,171,19,190,90.00%,,,,
Agricultural Holding,188,2,190,98.95%,,,,
Agricultural Holding,180,10,190,94.74%,,,,
Agricultural Holding,142,48,190,74.74%,,,,
Agricultural Holding,190,0,190,100.00%,,,,
Agricultural Holding,173,17,190,91.05%,,,,
Agricultural Holding,139,51,190,73.16%,,,,
Agricultural Holding,182,8,190,95.79%,,,,
Agricultural Holding,182,8,190,95.79%,,,,
Agricultural Holding,190,0,190,100.00%,,,,
Agricultural Holding,165,25,190,86.84%,,,,
Agricultural Holding,114,76,190,60.00%,,,,
Landless Keeper,190,0,190,100.00%,,,,
Agricultural Holding,103,87,190,54.21%,,,,
Agricultural Holding,180,10,190,94.74%,,,,
Agricultural Holding,189,1,190,99.47%,,,,
Agricultural Holding,175,15,190,92.11%,,,,
Agricultural Holding,172,18,190,90.53%,,,,
Agricultural Holding,180,10,190,94.74%,,,,
Agricultural Holding,182,8,190,95.79%,,,,
Agricultural Holding,185,5,190,97.37%,,,,
Agricultural Holding,107,83,190,56.32%,,,,
Agricultural Holding,131,59,190,68.95%,,,,
Agricultural Holding,186,4,190,97.89%,,,,
Agricultural Holding,126,64,190,66.32%,,,,
Agricultural Holding,113,77,190,59.47%,,,,
Agricultural Holding,189,1,190,99.47%,,,,
Agricultural Holding,189,1,190,99.47%,,,,
Agricultural Holding,177,13,190,93.16%,,,,
Agricultural Holding,185,5,190,97.37%,,,,
Agricultural Holding,100,90,190,52.63%,,,,
Agricultural Holding,178,12,190,93.68%,,,,
Agricultural Holding,97,94,191,50.79%,,,,
Agricultural Holding,123,68,191,64.40%,,,,
Agricultural Holding,187,4,191,97.91%,,,,
Agricultural Holding,165,26,191,86.39%,,,,
Agricultural Holding,122,69,191,63.87%,,,,
Agricultural Holding,186,5,191,97.38%,,,,
Agricultural Holding,191,0,191,100.00%,,,,
Agricultural Holding,134,57,191,70.16%,,,,
Agricultural Holding,191,0,191,100.00%,,,,
Agricultural Holding,188,3,191,98.43%,,,,
Agricultural Holding,141,50,191,73.82%,,,,
Agricultural Holding,183,8,191,95.81%,,,,
Agricultural Holding,155,36,191,81.15%,,,,
Agricultural Holding,129,62,191,67.54%,,,,
Agricultural Holding,144,47,191,75.39%,,,,
Agricultural Holding,189,2,191,98.95%,,,,
Agricultural Holding,163,28,191,85.34%,,,,
Agricultural Holding,188,3,191,98.43%,,,,
Agricultural Holding,176,15,191,92.15%,,,,
Agricultural Holding,189,2,191,98.95%,,,,
Agricultural Holding,176,15,191,92.15%,,,,
Agricultural Holding,157,34,191,82.20%,,,,
Agricultural Holding,187,4,191,97.91%,,,,
Agricultural Holding,169,22,191,88.48%,,,,
Agricultural Holding,171,20,191,89.53%,,,,
Agricultural Holding,161,30,191,84.29%,,,,
Agricultural Holding,145,46,191,75.92%,,,,
Agricultural Holding,163,28,191,85.34%,,,,
Agricultural Holding,160,31,191,83.77%,,,,
Agricultural Holding,190,1,191,99.48%,,,,
Agricultural Holding,161,30,191,84.29%,,,,
Agricultural Holding,149,42,191,78.01%,,,,
Agricultural Holding,151,40,191,79.06%,,,,
Agricultural Holding,157,35,192,81.77%,,,,
Agricultural Holding,186,6,192,96.88%,,,,
Agricultural Holding,180,12,192,93.75%,,,,
Agricultural Holding,188,4,192,97.92%,,,,
Agricultural Holding,189,3,192,98.44%,,,,
Agricultural Holding,168,24,192,87.50%,,,,
Agricultural Holding,190,2,192,98.96%,,,,
Agricultural Holding,158,34,192,82.29%,,,,
Agricultural Holding,179,13,192,93.23%,,,,
Agricultural Holding,136,56,192,70.83%,,,,
Agricultural Holding,146,46,192,76.04%,,,,
Agricultural Holding,167,25,192,86.98%,,,,
Agricultural Holding,109,83,192,56.77%,,,,
Agricultural Holding,122,70,192,63.54%,,,,
Agricultural Holding,190,2,192,98.96%,,,,
Agricultural Holding,172,20,192,89.58%,,,,
Agricultural Holding,165,27,192,85.94%,,,,
Agricultural Holding,148,44,192,77.08%,,,,
Agricultural Holding,155,37,192,80.73%,,,,
Agricultural Holding,115,77,192,59.90%,,,,
Agricultural Holding,97,95,192,50.52%,,,,
Agricultural Holding,185,7,192,96.35%,,,,
Agricultural Holding,155,37,192,80.73%,,,,
Agricultural Holding,121,71,192,63.02%,,,,
Agricultural Holding,106,86,192,55.21%,,,,
Agricultural Holding,176,16,192,91.67%,,,,
Agricultural Holding,157,35,192,81.77%,,,,
Agricultural Holding,138,54,192,71.88%,,,,
Agricultural Holding,183,9,192,95.31%,,,,
Agricultural Holding,190,2,192,98.96%,,,,
Agricultural Holding,134,58,192,69.79%,,,,
Agricultural Holding,138,54,192,71.88%,,,,
Agricultural Holding,155,37,192,80.73%,,,,
Agricultural Holding,141,51,192,73.44%,,,,
Agricultural Holding,145,47,192,75.52%,,,,
Agricultural Holding,155,37,192,80.73%,,,,
Agricultural Holding,158,35,193,81.87%,,,,
Agricultural Holding,172,21,193,89.12%,,,,
Agricultural Holding,191,2,193,98.96%,,,,
Agricultural Holding,193,0,193,100.00%,,,,
Agricultural Holding,191,2,193,98.96%,,,,
Agricultural Holding,132,61,193,68.39%,,,,
Agricultural Holding,189,4,193,97.93%,,,,
Agricultural Holding,187,6,193,96.89%,,,,
Agricultural Holding,160,33,193,82.90%,,,,
Agricultural Holding,189,4,193,97.93%,,,,
Agricultural Holding,114,79,193,59.07%,,,,
Agricultural Holding,192,1,193,99.48%,,,,
Agricultural Holding,134,59,193,69.43%,,,,
Agricultural Holding,192,1,193,99.48%,,,,
Agricultural Holding,134,59,193,69.43%,,,,
Agricultural Holding,188,5,193,97.41%,,,,
Agricultural Holding,172,21,193,89.12%,,,,
Agricultural Holding,142,51,193,73.58%,,,,
Agricultural Holding,120,73,193,62.18%,,,,
Agricultural Holding,191,2,193,98.96%,,,,
Agricultural Holding,187,6,193,96.89%,,,,
Agricultural Holding,184,9,193,95.34%,,,,
Agricultural Holding,152,41,193,78.76%,,,,
Landless Keeper,172,21,193,89.12%,,,,
Agricultural Holding,134,59,193,69.43%,,,,
Agricultural Holding,183,10,193,94.82%,,,,
Agricultural Holding,156,37,193,80.83%,,,,
Agricultural Holding,191,2,193,98.96%,,,,
Agricultural Holding,157,36,193,81.35%,,,,
Agricultural Holding,111,82,193,57.51%,,,,
Agricultural Holding,172,21,193,89.12%,,,,
Agricultural Holding,185,8,193,95.85%,,,,
Agricultural Holding,139,54,193,72.02%,,,,
Agricultural Holding,186,7,193,96.37%,,,,
Agricultural Holding,145,48,193,75.13%,,,,
Agricultural Holding,166,27,193,86.01%,,,,
Agricultural Holding,175,19,194,90.21%,,,,
Agricultural Holding,156,38,194,80.41%,,,,
Agricultural Holding,168,26,194,86.60%,,,,
Agricultural Holding,181,13,194,93.30%,,,,
Agricultural Holding,153,41,194,78.87%,,,,
Agricultural Holding,168,26,194,86.60%,,,,
Agricultural Holding,176,18,194,90.72%,,,,
Agricultural Holding,193,1,194,99.48%,,,,
Agricultural Holding,179,15,194,92.27%,,,,
Agricultural Holding,158,36,194,81.44%,,,,
Agricultural Holding,167,27,194,86.08%,,,,
Agricultural Holding,175,19,194,90.21%,,,,
Agricultural Holding,151,43,194,77.84%,,,,
Agricultural Holding,186,8,194,95.88%,,,,
Agricultural Holding,155,39,194,79.90%,,,,
Agricultural Holding,139,55,194,71.65%,,,,
Agricultural Holding,126,68,194,64.95%,,,,
Agricultural Holding,129,65,194,66.49%,,,,
Agricultural Holding,190,4,194,97.94%,,,,
Agricultural Holding,120,74,194,61.86%,,,,
