"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO","40185","50120","Council Tax, Senior Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO (V)","44768","54497","Council Tax, Senior Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO (V)","44768","54497","Council Tax, Senior Officer","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Council Tax","20704","SEO (V)","44768","54497","Council Tax, Senior Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","AO","24330","28740","Customer Service Centre, Assistant Officer","<5","Human Resources Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","AO","24330","28740","Customer Service Centre, Assistant Officer","30.33","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","AO","24330","28740","Customer Service Centre, Assistant Officer","72.99","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","AO","24330","28740","Customer Service Centre, Assistant Officer","8.42","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","AO","24330","28740","Customer Service Centre, Assistant Officer","171.35","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","AO","24330","28740","Customer Service Centre, Assistant Officer","149.32","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","AO","24330","28740","Customer Service Centre, Assistant Officer","13","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","EO","28360","34550","Customer Service Centre, Officer","6.81","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","EO","28360","34550","Customer Service Centre, Officer","20.79","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","EO","28360","34550","Customer Service Centre, Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","EO","28360","34550","Customer Service Centre, Officer","26","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","EO","28360","34550","Customer Service Centre, Officer","12","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","EO","28360","34550","Customer Service Centre, Officer","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","EO (Band 5)","24330","28740","Customer Service Centre, Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","G6","67238","79628","Customer Service Centre, Grade 6","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","G7","54631","66683","Customer Service Centre, Grade 7","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","G7","54631","66683","Customer Service Centre, Grade 7","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","G7","54631","66683","Customer Service Centre, Grade 7","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","G7","54631","66683","Customer Service Centre, Grade 7","<5","Project Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","HEO","34036","40451","Customer Service Centre, Higher Officer","6","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","HEO","34036","40451","Customer Service Centre, Higher Officer","5.81","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","HEO","34036","40451","Customer Service Centre, Higher Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","HEO","34036","40451","Customer Service Centre, Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","HEO","34036","40451","Customer Service Centre, Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","SEO","40185","50120","Customer Service Centre, Senior Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","SEO","40185","50120","Customer Service Centre, Senior Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","SEO","40185","50120","Customer Service Centre, Senior Officer","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Customer Service Centre","20704","SEO","40185","50120","Customer Service Centre, Senior Officer","<5","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Apprentice - Assistant Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Apprentice - Assistant Officer","<5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Apprentice - Assistant Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","<5","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","<5","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","7.46","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","<5","Operational Delivery Profession","North West"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","7.46","Operational Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","AO","24330","28740","Regional Valuation Unit East, Assistant Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Apprentice - Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Apprentice - Officer","<5","Operational Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Apprentice - Officer","<5","Project Delivery Profession","East Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Apprentice - Officer","5","Project Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Apprentice - Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Officer","<5","Corporate Finance Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Officer","6.32","Government Property Profession","East Midlands"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Officer","7.84","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Officer","<5","Government Property Profession","North East"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Officer","18.48","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Officer","5.52","Operational Delivery Profession","East of England"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Regional Valuation Unit East","20704","EO","28360","34550","Regional Valuation Unit East, Officer","8.95","Operational Delivery Profession","Yorkshire and The Humber"
