"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"OD730","N/D","SCS1","Deputy Director - NI Policy","Customs & Border Design are the policy making unit responsible for HMRC departmental policy linked to EU Transition.","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","0300 200 3300","contactUs@hmrc.gov.uk","OD618","2745331","1.00","N/A","N/A","","Policy Profession","London","nan","1"
"OD731","N/D","SCS1","HR Director Regional Transformation","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD893","2899026","0.85","N/A","N/A","","Human Resources Profession","Wales","nan","1"
"OD734","N/D","SCS1","DD Head of Guidance, Stakeholder Engagement, Transit Authorisations & Facilitati","Customs, Policy & Strategy are the policy making unit responsible for HMRC departmental policy linked to EU Transition.","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","0300 200 3300","contactUs@hmrc.gov.uk","OD618","4169555","1.00","N/A","N/A","","Government Tax Profession","London","nan","1"
"OD741","N/D","SCS1","Deputy Director Channels Strategy","We will develop a channel strategy for HMRC and assure delivery against that strategy. We will agree and disseminate channel strategy principles. We will provide a prioritised list of services and GOV.UK content to drive channel shift, informed by bu","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD606","0","0.81","N/A","N/A","","Policy Profession","London","nan","1"
"OD751","N/D","SCS1","DD Customs Operational Lead","Business, Tax and Customs (BT&C) provides customer services across a wide range of business and specialist taxes, including VAT, Corporation Tax, Inheritance Tax, Excise, Trusts and Pensions.","HM Revenue and Customs","HM Revenue and Customs","Customer Services","0300 200 3300","contactUs@hmrc.gov.uk","OD523","39774192","1.00","N/A","N/A","","Operational Delivery Profession","North West","nan","1"
"OD753","N/D","SCS1","Deputy Director - Diversity & Inclusion","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD893","0","1.00","N/A","N/A","","Human Resources Profession","London","Reporting Costs included in OD893 |","1"
"OD755","N/D","SCS1","Director of People Analytics and Insight","As HMRC's Chief People Officer Group, our aim is to ensure we support all our people to be at their best at work. Led by insight, driven by our organisation's values and focused on outcomes, we work with colleagues to create a great experience for ev","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD108","2505646","1.00","N/A","N/A","","Other","West Midlands","nan","1"
"OD757","N/D","SCS1","Deputy Director, Guidance","Improve and standardise the operational guidance used by colleagues across HMRC to further increase our customer service, quality and efficiency.  Drive GOV.UK improvements to increase customer satisfaction, reduce customer contact and improve compli","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD570","9609572","1.00","N/A","N/A","","Operational Delivery Profession","Scotland","nan","1"
"OD758","N/D","SCS1","Head of IT Business Services - HR & Employee Experience","CDIO Corporates Customer Strategy & Tax Design Group is responsible for designing and delivering a the tax and customs system, ensuring that it brings in revenue for public services and makes it easier for customers to get it right.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD987","774926","1.00","N/A","N/A","","Other","North East","nan","1"
"OD759","N/D","SCS1","Head of Business Services","CDIO Corporates Customer Strategy & Tax Design Group is responsible for designing and delivering a the tax and customs system, ensuring that it brings in revenue for public services and makes it easier for customers to get it right.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD987","4713741","0.57","N/A","N/A","","Digital, Data and Technology Professions","North East","nan","1"
"OD760","N/D","SCS1","Service Delivery Director","CDIO Customer Compliance & Sols Group is responsible for understanding the business needs, and delivering end-to-end service out to business customers, creating intelligent consumers of IT and enhancing the quality of the business outcomes across CDI","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD695","860062","1.00","N/A","N/A","","Digital, Data and Technology Professions","West Midlands","nan","1"
"OD761","Vacant","SCS1","Head of Business Services","CDIO Customer Service Group is responsible for the end-to-end customer journey across all contact platforms, utilising technology, and analytics to define contact strategy to provide a seamless customer experience at a personalised level.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD987","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD762","N/D","SCS1","Head of Business Services - Digital Engagement","CDIO Customer Service Group is responsible for the end-to-end customer journey across all contact platforms, utilising technology, and analytics to define contact strategy to provide a seamless customer experience at a personalised level.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD987","604776","1.00","N/A","N/A","","Other","Yorkshire and The Humber","nan","1"
"OD763","N/D","SCS1","Head of Business Services","CDIO Customer Service Group is responsible for the end-to-end customer journey across all contact platforms, utilising technology, and analytics to define contact strategy to provide a seamless customer experience at a personalised level.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD987","1254500","1.00","N/A","N/A","","Digital, Data and Technology Professions","West Midlands","nan","1"
"OD764","N/D","SCS1","Head of Business Services","CDIO Corporates Customer Strategy & Tax Design Group is responsible for designing and delivering a the tax and customs system, ensuring that it brings in revenue for public services and makes it easier for customers to get it right.","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","0300 200 3300","contactUs@hmrc.gov.uk","OD987","1960791","1.00","N/A","N/A","","Other","East Midlands","nan","1"
"OD765","N/D","SCS1","Deputy Director, Tax Administration Framework Review","Ensure elements of the Tax Administration Framework (TAF) are defended as needed and continuously improved in line with HMRC's strategic objectives. 

This is achieved through responsibility for CIS and PAYE regimes, and the Tax Administration Framew","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD570","1821729","1.00","N/A","N/A","","Policy Profession","North West","nan","1"
"OD767","PETER WALSH","SCS2","Data Transformation Director","Data Transformation is an initiative for the Transformation Group that will consolidate a business view of data, define the departmental data vision, transformation strategy and high-level roadmap. The portfolio will work with stakeholders across the","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD989","1480762","1.00","95000","99999","","Project Delivery Profession","North East","nan","1"
"OD768","ANN CONWAY-HUGHES","SCS2","Director Transformation","The Transformation Directorate (TD) is responsible for driving benefits focused, transformational change within CCG, supporting both CCG and HMRC to deliver their strategic objectives.","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD106","3532821","1.00","150000","154999","","Other","London","nan","1"
"OD769","GILL EVANS","SCS2","Director of Border Service, Data & Desgin","The Border Service, Data & Design core purpose is to improve the end-to-end design of Border services by developing a service ownership capability, implementing the service view of Customs, and developing evidence-based design choices to achieve the","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","0300 200 3300","contactUs@hmrc.gov.uk","OD781","4520998","1.00","105000","109999","","Project Delivery Profession","North West","nan","1"
"OD770","JULIE ETHERIDGE","SCS2","NI Delivery Director","POD Directorate is responsible for delivering unfettered access to the UK market for NI businesses and meeting the requirements of Windsor Framework. This includes delivering and managing the live operation of the Trader Support Service (TSS) with th","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","0300 200 3300","contactUs@hmrc.gov.uk","OD781","560081","1.00","160000","164999","","Other","West Midlands","nan","1"
"OD771","Vacant","SCS1","HR Director Transforming the Way we Work and Equality, Diversity & Inclusion","HR Director Transforming the Way we Work and Equality, Diversity & Inclusion","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","N/A","contactUs@hmrc.gov.uk","OD893","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
