"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Flood and Coastal Risk Management - Partnerships and Strategic Overview Surrey","EA_DDTHM","SG6","43777","55080","Team Leader Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Bristol and Avon - Environmental Permitting Regulations Waste North","EA_DDWSX","SG4","27138","33534","Environment Officer Cumbria and Lancashire","3.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - European Union International Relations and Environment Strategy - European Union Exit","EA_DDEUIR","SG5","34330","42530","Advisor Chief Executives Directorate","3.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Brampton - Environment Monitoring Hydrometry and Telemetry","EA_DDEN","SG3","22433","26953","Team Member Chief Executives Directorate","3.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Management","EA_DDGE","SG5","34330","42530","Officer Chief Executives Directorate","1.00","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management West - Groundwater and Contaminated Land","EA_DDTHM","SG5","34330","42530","Team Leader Asset and Programme Management","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Planning and Engagement - Sustainable Places","EA_DDSLTSDN","SG3","22433","26953","Team Member Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Chief Executives Directorate - Internal Audit","EA_DDIA","SG7","54940","68783","Manager Chief Executives Directorate","2.00","Internal Audit"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Environment Management Middle Kent - Hydrology","EA_DDKSL","SG4","27138","33534","Officer Chief Executives Directorate","2.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Thames - Environment Management West - Groundwater and Contaminated Land","EA_DDTHM","SG5","34330","42530","Team Leader Chief Executives Directorate","0.90","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Planning and Engagement - Management","EA_DDLNA","SG6","43777","55080","Senior Officer Chief Executives Directorate","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - East","EA_DDPCM","SG4","27138","33534","Officer Environment and Business","4.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Flood and Coastal Risk Management Operations North and East Yorkshire - Field Ouse and Wharfe","EA_DDYOR","SG4","27138","33534","Specialist Cumbria and Lancashire","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Permitting - Water Quality","EA_DDPCO","SG4","27138","33534","Officer Chief Executives Directorate","5.60","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Regulated Industry - Waste Regulation - Enforcement and Waste Crime","EA_DDWRM","SG5","34330","42530","Advisor Chief Executives Directorate","4.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Management West - Management","EA_DDYOR","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Environment Management South Northamptonshire - Environment Monitoring Analysis and Reporting","EA_DDEMD","SG4","27138","33534","Officer Chief Executives Directorate","5.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Resources - Strategic Management","EA_DDWR1","SG7","54940","68783","Not in post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Midlands - Flood and Coastal Risk Management Operations South - Asset Performance South","EA_DDEMD","SG4","27138","33534","Officer Chief Executives Directorate","3.86","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - National","EA_DDPCM","SG6","43777","55080","Senior Officer Flood and Coastal Risk Management","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Environment Management Brampton - Environment Monitoring Hydrometry and Telemetry","EA_DDEN","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations West - Field Mechanical, Electrical,Instrumentation, Control and Automation Department","EA_DDEN","SG4","27138","33534","Officer Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Flood and Coastal Risk Management Operations East - Asset Performance Bristol","EA_DDWSX","SG4","27138","33534","Officer Chief Executives Directorate","3.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Solent and South Downs - Environment Planning and Engagement - Management","EA_DDSLTSDN","SG4","27138","33534","Officer Chief Executives Directorate","2.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Catchments Services - Planning and Programme","EA_DDOCS","SG4","27138","33534","Officer Chief Executives Directorate","3.60","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Regulation Monitoring and Customer - Operations Regulatory Servicesvices - Waste and Industry Regulation Services","EA_DDORS","SG5","34330","42530","Team Leader Asset and Programme Management","0.57","Policy"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Water Land and Biodiversity - Water Resources - Strategic Management","EA_DDPCO","SG3","22433","26953","Advisor Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Planning and Engagement - Customers and Engagement","EA_DDHNL","SG5","34330","42530","Specialist Chief Executives Directorate","3.49","Communications"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Environment Management Water Land and Biodiversity Regulation - Groundwater and Contaminated Land","EA_DDNEA","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
