Merchant Category,Supplier,Service,Summary of purpose of expenditure,invoice_date,paid_date,net_amount
Construction / Building Services,DODD GROUP (MIDLANDS) LTD,Services to People,Capital Expenditure - Works,18/09/2019,20/09/2019,1821.92
Construction / Building Services,DODD GROUP (MIDLANDS) LTD,Services to People,Repairs and Maintenance,18/09/2019,23/09/2019,44941.65
Construction / Building Services,DODD GROUP (MIDLANDS) LTD,Corporate and Support Services,Repairs and Maintenance,25/09/2019,26/09/2019,1917.07
Construction / Building Services,DOOR CARE & SECURITY LTD,Corporate and Support Services,Repairs and Maintenance,11/09/2019,12/09/2019,1292
Construction / Building Services,DOOR CARE & SECURITY LTD,Services to People,Repairs and Maintenance,17/09/2019,18/09/2019,1158
Social Care Services,Dovehaven Care Group,Services to People,Care Payments,06/09/2019,06/09/2019,1943.4
Psychology / Assessment Services,Dr Aneela Pilkington - Psychologist,Services to People,Legal Fees,03/09/2019,04/09/2019,525.4
Professional / Consultancy Services,Dr Anne Kelly,Services to People,Legal Fees,24/09/2019,26/09/2019,883.1
Psychology / Assessment Services,Dr L Rippon,Services to People,Legal Fees,16/08/2019,04/09/2019,1254
Psychology / Assessment Services,Dr L Rippon,Services to People,Fees and Charges,27/08/2019,18/09/2019,1254
Health Services,DR N CARTER - Professional Fees,Corporate and Support Services,Third party payments - Public Sector,20/08/2019,02/09/2019,595.9
Health Services,DR N CARTER - Professional Fees,Corporate and Support Services,Third party payments - Public Sector,20/08/2019,12/09/2019,595.9
Health Services,DR N CARTER - Professional Fees,Corporate and Support Services,Third party payments - Public Sector,20/08/2019,12/09/2019,595.9
Utilities,DRAINAGE CONSULTANTS LTD,Corporate and Support Services,Utilities,11/09/2019,12/09/2019,1400
Utilities,DRAINAGE CONSULTANTS LTD,Corporate and Support Services,Capital Expenditure - Works,21/08/2019,02/09/2019,3740
Social Care Services,DRAKELOW HOUSE,Services to People,Care Payments,30/08/2019,02/09/2019,1300
Social Care Services,DRAKELOW HOUSE,Services to People,Care Payments,30/08/2019,02/09/2019,2567.71
Social Care Services,DRAKELOW HOUSE,Services to People,Care Payments,30/08/2019,02/09/2019,2624
Social Care Services,DRAKELOW HOUSE,Services to People,Care Payments,05/09/2019,06/09/2019,-5040.16
Social Care Services,DRAKELOW HOUSE,Services to People,Care Payments,05/09/2019,06/09/2019,13316
Social Care Services,DRAKELOW HOUSE,Services to People,Care Payments,27/09/2019,30/09/2019,719.29
Social Care Services,DRAKELOW HOUSE,Services to People,Care Payments,27/09/2019,30/09/2019,700.29
Postal / Mail / Courier Services,DSI Billing Services Ltd,Corporate and Support Services,Printing and Photocopying,03/09/2019,25/09/2019,531.4
Postal / Mail / Courier Services,DSI Billing Services Ltd,Corporate and Support Services,Printing and Photocopying,03/09/2019,25/09/2019,508.2
Postal / Mail / Courier Services,DSI Billing Services Ltd,Corporate and Support Services,Printing and Photocopying,10/09/2019,27/09/2019,693.18
Postal / Mail / Courier Services,DSI Billing Services Ltd,Corporate and Support Services,Printing and Photocopying,19/09/2019,25/09/2019,531.4
Legal Services,DWF LLP,Corporate and Support Services,Legal Fees,30/08/2019,02/09/2019,561
Central Government Department,DWP Debt Management,Non-General Fund Items,MISCLASSIFIED? CHECK BEFORE PUBLICATION,24/09/2019,25/09/2019,1116.4
Arts / Cultural Services,Eamonn Murphy,Services to Place,Publicity and Promotion,29/08/2019,06/09/2019,750
Arts / Cultural Services,Eamonn Murphy,Corporate and Support Services,Fees and Charges,02/09/2019,06/09/2019,750
Arts / Cultural Services,Eamonn Murphy,Services to Place,Furniture and Equipment,20/09/2019,23/09/2019,500
Arts / Cultural Services,Eamonn Murphy,Services to Place,Furniture and Equipment,20/09/2019,24/09/2019,600
NHS Organisation,East Cheshire NHS Trust,Services to People,Fees and Charges,16/09/2019,20/09/2019,1798.89
Legal Services,Easthams Solicitors Ltd Client Acc,Corporate and Support Services,Legal Fees,26/09/2019,27/09/2019,1602
Legal Services,Easthams Solicitors Ltd Client Acc,Corporate and Support Services,Capital Expenditure - Compensation,26/09/2019,27/09/2019,14038
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,30/08/2019,02/09/2019,-1571.52
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,30/08/2019,02/09/2019,-1010.02
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,30/08/2019,02/09/2019,-394.29
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,30/08/2019,02/09/2019,6675.52
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,30/08/2019,02/09/2019,9910.02
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,30/08/2019,02/09/2019,1235.71
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,05/09/2019,06/09/2019,-4662.32
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,05/09/2019,06/09/2019,18860.28
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,05/09/2019,06/09/2019,2552
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,05/09/2019,06/09/2019,662.24
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,05/09/2019,06/09/2019,2648.96
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,05/09/2019,06/09/2019,1324.48
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,05/09/2019,06/09/2019,662.24
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,27/09/2019,30/09/2019,-785.76
Social Care Services,EDEN MANSIONS NURSING HOME,Services to People,Care Payments,27/09/2019,30/09/2019,3337.76
Communications and Technology,EE - Airtime,Corporate and Support Services,Information and Communications Technology,20/09/2019,27/09/2019,5994
Advisory Services,ELECTORAL REFORM SERVICES,Corporate and Support Services,Printing and Photocopying,04/09/2019,18/09/2019,6491.2
Advisory Services,ELECTORAL REFORM SERVICES,Corporate and Support Services,Printing and Photocopying,13/09/2019,26/09/2019,937.02
Advisory Services,ELECTORAL REFORM SERVICES,Corporate and Support Services,Printing and Photocopying,13/09/2019,27/09/2019,7324.95
Construction / Building Services,Electricity North West (Constructio,Corporate and Support Services,Repairs and Maintenance,23/08/2019,11/09/2019,1728
Construction / Building Services,Electricity North West (Constructio,Corporate and Support Services,Repairs and Maintenance,23/08/2019,11/09/2019,795
ICT Supplies,Elementary Technology Ltd,Corporate and Support Services,Information and Communications Technology,19/08/2019,13/09/2019,2150
ICT Supplies,Elementary Technology Ltd,Corporate and Support Services,Information and Communications Technology,19/08/2019,13/09/2019,125
ICT Supplies,Elementary Technology Ltd,Corporate and Support Services,Information and Communications Technology,19/08/2019,13/09/2019,115
ICT Supplies,Elementary Technology Ltd,Corporate and Support Services,Information and Communications Technology,19/08/2019,13/09/2019,80
ICT Supplies,Elementary Technology Ltd,Corporate and Support Services,Information and Communications Technology,19/08/2019,13/09/2019,40
ICT Supplies,Elementary Technology Ltd,Services to People,Information and Communications Technology,29/08/2019,19/09/2019,9245
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,226.24
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,379.76
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,1317.04
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,2440.16
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,32.32
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,258.56
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,412.08
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,1519.04
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,2868.4
Social Care Services,Elite Homecare,Services to People,Care Payments,11/09/2019,11/09/2019,32.32
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,218.16
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,185.84
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,1280.68
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,2520.96
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,32.32
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,32.32
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,177.76
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,1313
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,2452.28
Social Care Services,Elite Homecare,Services to People,Care Payments,24/09/2019,25/09/2019,32.32
Construction / Building Services,Emchia Asbestos Solutions Ltd,Services to Place,Capital Expenditure - Works,12/08/2019,03/09/2019,650
Construction / Building Services,Emchia Asbestos Solutions Ltd,Services to Place,Capital Expenditure - Works,03/09/2019,04/09/2019,3700
Construction / Building Services,Emchia Asbestos Solutions Ltd,Services to Place,Capital Expenditure - Works,03/09/2019,04/09/2019,650
Childcare Provision,Enabling Futures,Services to People,Care Payments,03/09/2019,04/09/2019,15057.14
Social Care Services,Engage Support Ltd,Services to People,Care Payments,04/09/2019,05/09/2019,23932.04
Social Care Services,Engage Support Ltd,Services to People,Care Payments,05/09/2019,06/09/2019,-762.8
Social Care Services,Engage Support Ltd,Services to People,Care Payments,05/09/2019,06/09/2019,14618.84
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,2500.76
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,1325.12
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,1438.24
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,492.88
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,509.04
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,658.52
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,3090.6
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,1599.84
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,1640.24
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,545.4
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,634.28
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,11/09/2019,11/09/2019,731.24
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,2318.96
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,1426.12
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,1434.2
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,472.68
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,513.08
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,654.48
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,2432.08
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,1409.96
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,1543.28
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,573.68
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,303
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,24/09/2019,25/09/2019,646.4
Other Public Sector Organisation,ENVIRONMENT AGENCY,Corporate and Support Services,Third party payments - Levies,01/04/2019,27/09/2019,44517.75
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,11/09/2019,11/09/2019,193.92
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,11/09/2019,11/09/2019,2658.32
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,11/09/2019,11/09/2019,64.64
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,11/09/2019,11/09/2019,226.24
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,11/09/2019,11/09/2019,3434
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,11/09/2019,11/09/2019,60.6
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,193.92
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,3175.44
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,193.92
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,3474.4
Social Care Services,EQUILIBRIUM HEALTHCARE LTD,Services to People,Care Payments,05/09/2019,06/09/2019,3988
Social Care Services,EQUILIBRIUM HEALTHCARE LTD,Services to People,Care Payments,05/09/2019,06/09/2019,3630.68
Social Care Services,EQUILIBRIUM HEALTHCARE LTD,Services to People,Care Payments,05/09/2019,06/09/2019,662.24
Financial Services,Equiniti,Non-General Fund Items,Other payments,16/09/2019,17/09/2019,4669.19
Financial Services,Equiniti,Non-General Fund Items,Other payments,16/09/2019,17/09/2019,6004.62
Housing Services,EQUITY HOUSING GROUP,Services to People,Rents,10/09/2019,11/09/2019,1411.63
Housing Services,EQUITY HOUSING GROUP,Services to People,Rents,10/09/2019,11/09/2019,632.55
Housing Services,EVERMORE ACADEMY LTD,Services to People,Professional Fees,29/08/2019,20/09/2019,10000
ICT Consultancy / Support,Exertis Micro-P,Corporate and Support Services,Furniture and Equipment,13/08/2019,04/09/2019,1284.57
ICT Consultancy / Support,Exertis Micro-P,Corporate and Support Services,Furniture and Equipment,16/08/2019,10/09/2019,225.6
ICT Consultancy / Support,Exertis Micro-P,Corporate and Support Services,Furniture and Equipment,16/08/2019,10/09/2019,5414.4
ICT Consultancy / Support,Exertis Micro-P,Corporate and Support Services,Furniture and Equipment,16/08/2019,10/09/2019,469.68
ICT Consultancy / Support,Exertis Micro-P,Corporate and Support Services,Furniture and Equipment,19/08/2019,11/09/2019,3364.5
ICT Consultancy / Support,Exertis Micro-P,Corporate and Support Services,Furniture and Equipment,04/09/2019,10/09/2019,-225.6
